TipoDePublicacao,NumeroDaPublicacao,Revisao,DataEfetividade,DocAssociado,Emissor,ATA,Assunto,Categoria,Tipo,Aplicabilidade,DescAplicabilidade,Acao,Analista,TSN,DataAnalise,TipoDeControle,CSN,DataLimite,Justificativa
AD/CF/DA/CN,CF 2002-10,0,01/03/2002,PW&C SB 20914R4,DT (Canada),72-ENGINE ,P&WC PW100 Intercompressor Case Fire,Mandatório,Modificação,Motor,PW121 - PCE-121227,NOT APPLICABLE,André Torres,,,,,,A DIRETRIZ É NÃO APLICÁVEL PARA O MOTOR PW 121 SN 121227 POIS O MESMO É PÓS-SB 20914 DE ACORDO COM RECORD STATUS REPORT DATADO DE 06/06/2008;
AD/CF/DA/CN,CF 2005-29,0,12/09/2005,PW&C SB 21714R2 dated 20 May/ 2005 ,DT (Canada),72-ENGINE ,Field Inspection and Replacement of Propeller Shaft,Mandatório,Inspeção única,Motor,PW121 - PCE-121227,NOT APPLICABLE,André Torres,,,,,,NA DATA DESTA ANÁLISE O MODULO DA RGB INSTALADO ERA O S/N: 121024 NÃO APLICÁVEL AO MÓDULO DA RGB- UMA VEZ QUE NEM O NÚMERO DE SÉRIE DA RGB (S/N: 121024) E DO PROPELLER SHAFT NÃO ESTÃO LISTADOS NAS TABELAS 1 A 4 DESTA AD.
AD/CF/DA/CN,CF 2012-12,0,02/04/2012,PW&C SB A21813 Rev 03 dated 21 March 2012 PW&C SB  A21802 Rev 04 dated 16 March 2012 PW&c SB A21798 Rev. 05 dated 20 March 2012,DT (Canada),72-ENGINE ,Propeller Shaft Crack,Mandatório,Inspeção única,Motor,PW121 - PCE-121227,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,NA DATA DESTA ANÁLISE O MODULO DA RGB INSTALADO ERA O S/N: 121024 PART I - VERIFICADO O NÚMERO DE SÉRIE DO PROPELLER SHAFT (P/N: 02R3123342-02 S/N: 58A204)- O NÚMERO DE SÉRIE NÃO CONSTA NO BOLETIM DE SERVIÇO A21813- NENHUMA AÇÃO ADICIONAL É REQUERIDA. PART II - NÃO APLICÁVEL PART III - NÃO APLICÁVEL - É PROIBIDA A INSTALAÇÃO DE QUALQUER PROPELLER SHAFT CUJO NUMERO DE SÉRIE ESTEJA LISTADO NO BOLETIM DE SERVIÇO A21813 
AD/CF/DA/CN,CF 2013-29,0,18/10/2013,PW&C SB 21803 Rev. 4 dated 8 February 2012,DT (Canada),72-ENGINE ,Flexible Fuel Manifold Leaks,Mandatório,Modificação,Motor,PW121 - PCE-121227,CANCELLED/SUPERSEDED,André Torres,,,,,,Esta AD foi superada pela a AD CF 2014-41;
AD/CF/DA/CN,CF 2014-41,0,09/12/2014,SB 21861,DT (Canada),72-ENGINE ,Engine Fuel And Control - Fuel Spray Nozzle - Fuel Leaks Resulting in Engine Fire,Mandatório,Modificação,Motor,PW121 - PCE-121227,NOT APPLICABLE,André Torres,,,,,,Esta AD é não aplicável pois o motor PW 121 S/N 121227 possui configuração pré SB 21610 de acordo com Ficha de Cumprimento e "DA" CSA CF2014-41.
AD/CF/DA/CN,97-10-06  ,0 ,03/11/1997 ,PW&C SB 21077 R7 PW&C SB 21373 R3,ANAC (Brasil),72-ENGINE ,Instalação de Novas Linhas de Transferência e novas presilhas,Mandatório,Modificação,Motor,PW121 - PCE-121227,ALREADY EMBODIED,André Torres,,,,,,ATESTADO O CUMPRIMENTO DE DIRETRIZ POR MEIO DE INSPEÇÃO VISUAL VIDE O.S.: ENG000018/2018
AD/CF/DA/CN,CF 96-22,0,31/12/1996,PW&C SB 21077R7 PW&C SB 21373R3,DT (Canada),72-ENGINE ,FUEL TRANSFER TUBES AND LOCK PLATES,Mandatório,Modificação,Motor,PW121 - PCE-121227,ALREADY EMBODIED,André Torres,,,,,,ATESTADO O CUMPRIMENTO DE DIRETRIZ POR MEIO DE INSPEÇÃO VISUAL VIDE O.S.: ENG000018/2018
AD/CF/DA/CN,CF 2013-29,0,18/10/2013,SB PW&C 21607 SB PW&C 21705,DT (Canada),72-ENGINE ,FLEXIBLE FUEL MANIFOLD,Mandatório,Modificação,Motor,PW124B - PCE-124654,CANCELLED/SUPERSEDED,André Torres,,,,,,Esta AD foi superada pela AD CF 2014-41 de 09/12/2014
AD/CF/DA/CN,CF 2005-11R2,2,12/12/2013,PW&C SB 21705 PW&C SB 21841 PW&C SB 21848,DT (Canada),72-ENGINE ,REPLACEMENT OF FUEL MANIFOLD ADAPTER ASSEMBLIES,Mandatório,Modificação,Motor,PW124B - PCE-124654,CANCELLED/SUPERSEDED,André Torres,,,,,,Esta AD foi superada pela AD CF2014-41  de 09 de dezembro de 2014
AD/CF/DA/CN,88-05-08,00,28/05/1988,,ANAC (Brasil),72-ENGINE ,TAMPA DA BOMBA DE COMBUSTÍVEL ALTA PRESSÃO ,Mandatório,Inspeção Rep.,Motor,PW121 - PCE-121227,DOES NOT REQUIRE ACTION,André Torres,,,,,,AS INSTRUÇÕES DESSA DA JÁ FORAM INCORPORADAS PELO MANUAL DE MANUTENÇÃO NA SEÇÃO 72-01-40
AD/CF/DA/CN,CF-88-11R1,01,15/05/1989,,DT (Canada),72-ENGINE ,CANCELLATION NOTICE,Mandatório,Inspeção Rep.,Motor,PW121 - PCE-121227,DOES NOT REQUIRE ACTION,André Torres,,,,,,ESTA AD FOI CANCELADA POIS O PROGRAMA DE MANUTENÇÃO JÁ INCORPORA SUA TAREFA
AD/CF/DA/CN,CF-2005-29,00,12/09/2005,P&WC SB 21714R2,DT (Canada),72-ENGINE ,Field Inspection and Replacement of Propeller Shaft,Mandatório,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICÁVEL AO NÚMERO DE SÉRIE DO PROPELLER SHAFT (SN: 2T827) DE ACORDO COM FCDA DA CSA EM ANEXO
AD/CF/DA/CN,CF-2012-12,00,02/04/2012,A21813R3 / A21802R4 / A21798R5,DT (Canada),72-ENGINE ,Propeller Shaft Crack,Mandatório,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICAVEL AO NÚMERO DE SÉRIE DO PROPELLER SHAFT (SN: 2T827)- DE ACORDO COM FCDA DA CSA EM ANEXO
AD/CF/DA/CN,CF-2014-41,00,09/12/2014,AD CF-2013-29 / P&WC SB 21861,DT (Canada),73-ENGINE - FUEL AND CONTROL,Engine Fuel and Control - Fuel Spray Nozzle – Fuel Leaks Resulting In Engine Fire,Mandatório,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICÁVEL A CONFIGURAÇÃO DO MOTOR DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992 E RECORD STATUS REPORT  DA AVIO DATADO DE 30/08/2008 EM ANEXO.
AD/CF/DA/CN,CF-2002-10,00,01/03/2002,SB 20914,DT (Canada),72-ENGINE ,Pratt & Whitney Canada PW100 Intercompressor Case Fire,0,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICAVEL AO MOTOR- POIS O MESMO JÁ APRESENTA A INCORPORAÇÃO DO BOLETIM 20914 DESDE A ENTREGA PELO FABRICANTE DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT & WHITNEY DATADO DE 27/08/1992
AD/CF/DA/CN,CF-2000-34,00,29/12/2000,P&WC SB 21100,DT (Canada),73-ENGINE - FUEL AND CONTROL,Stewart Warner Fuel Heater,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,JÁ INCORPORADO- DE ACORDO COM FCDA DA CSA E PART NUMBER E NÚMERO DE SÉRIE DO FUEL HEATER (PN: 10839B/F SN:WA1669)- ISSO CARACTERIA A AÇÃO TERMINAL DESTA A.D
AD/CF/DA/CN,CF-96-22,00,31/12/1996,P&WC SB 21077R7 / P&WC SB 21373R3,DT (Canada),73-ENGINE - FUEL AND CONTROL,FUEL NOZZLE - LOCKING PLATES + "O" RINGS,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,JÁ INCORPORADO AO MOTOR DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992 E RECORD STATUS REPORT  DA AVIO DATADO DE 30/08/2008 EM ANEXO.
AD/CF/DA/CN,CF-94-01,00,34608,,DT (Canada),72-ENGINE ,HIGH PRESSURE TURBINE (HPT) DISK,0,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICAVEL AO MOTOR- POIS O MESMO NÃO APRESENTA DISCOS DE TURBINA DE PART NUMBER 3035711 OU 3038411 DE ACORDO COM O LIFE LIMITED PARTS LIST  DATADO DE 27/07/2018
AD/CF/DA/CN,CF-90-21,00,34608,P&WC SB 20897 / P&WC SB 20907,DT (Canada),72-ENGINE ,FUEL PUMP FILTER COVER "O" RING,0,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICAVEL AO MOTOR POIS O MOTOR APRESENTA A INCORPORAÇÃO DO BOLETIM P&WC SB20897 DE ACORDO COM O  COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992
AD/CF/DA/CN,CF-89-14R1,1,33004,P&WC SB 20417 / SB 20456 / SB 20341 / SB 20419 / SB 20436 / SB 20886,DT (Canada),73-ENGINE - FUEL AND CONTROL,TEMPORARY HIGH PRESSURE ROTOR SEIZURE,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,, AS MODIFICAÇÕES PROPOSTAS PELA AD JÁ FORAM INCORPORADAS AO MOTOR DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992
AD/CF/DA/CN,CF-88-26R1,1,32398,P&WC SB 20002 / SB 20133,DT (Canada),73-ENGINE - FUEL AND CONTROL,HIGH PRESSURE TURBINE COMPONENTS,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,NENHUMA AÇÃO NECESSÁRIA- O MOTOR PCE-121235 NÃO APRESENTA OS PART NUMBER LISTADOS NESTA AD- DE ACORDO COM O LIFE LIMITED PARTS LIST DATADO DE 27/07/2018 E APRESENTA A INCORPORAÇÃO DO SB 20133 DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992
AD/CF/DA/CN,CF-88-11R1,1,15/05/1989,N/A,DT (Canada),72-ENGINE ,CANCELLATION NOTICE - ALL ENG`S/SPARES ARE COMPLIANT,Mandatório,Modificação,Motor,PW121 - PCE-121235,CANCELLED/SUPERSEDED,Marcos Negreiros Rylo,,,,,,CANCELLATION NOTICE - ALL ENG`S/SPARES ARE COMPLIANT
AD/CF/DA/CN,97-10-06,00,35500,P&WC SB 21077R7 / P&WC SB 21373R3,DT (Canada),73-ENGINE - FUEL AND CONTROL,FUEL NOZZLE - LOCKING PLATES + "O" RINGS,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,JÁ INCORPORADO AO MOTOR DE ACORDO COM ENGINE BUILD RECORD STATUS REPORT DA PRATT&WHITNEY DATADO DE 27/08/1992 E RECORD STATUS REPORT  DA AVIO DATADO DE 30/08/2008 EM ANEXO. VIDE CF-96-22
AD/CF/DA/CN,88-05-08,00,35500,SIL PW-031,DT (Canada),73-ENGINE - FUEL AND CONTROL,TORQUED HIGH-PRESSURE FUEL FILTER COVER,Mandatório,Modificação,Motor,PW121 - PCE-121235,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,NENHUMA AÇÃO NECESSÁRIA- AS AÇÕES DE MANUTENÇÃO PREVISTAS POR ESTA AD FORAM INCORPORADAS AO MANUAL DE MANUTENÇÃO DO MOTOR 72.01.40 - FUEL SYSTEM - SERVICING - 6. FUEL PUMP OUTLET FILTER E. INSTALLATION (PRE-SB20059)(7) E F. INSTALLATION (POST-SB20059)(7) - VIDE ANEXO.
AD/CF/DA/CN,CF-90-24R2,00,33158,,DT (Canada),72-ENGINE ,HAMILTON STANDARD HYDRO-MECHANICAL UNITS (HMU),0,Modificação,Motor,PW121 - PCE-121235,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NÃO APLICAVEL AO MOTOR- A HMU INSTALADA NA DATA DESTA ANÁLISE (PN: 786392-15 SN:F11088) NÃO ESTA LISTADA DENTRO DO BOLETIM JCF118-12-73-16
AD/CF/DA/CN,F-1992-084-010(B) R2,02,11/04/1992,SB PWC 21211 SB PWC 21111 SB ATR 72-26-1004 SB ATR 72-26-1005,EASA (UE),26-FIRE PROTECTION,Fire detector,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),NOT APPLICABLE,André Torres,,,,,,Diretriz não aplicável ao modelo da aeronave PR-MPW (ATR72-212A MSN 682) que tem instalado motores modelo PW-127F
AD/CF/DA/CN,CF-2013-02,00,31/JAN/2013,P&WC SB 21823R2,DT (Canada),72-ENGINE ,FIRST STAGE POWER TURBINE BLADE FAILURE,Mandatório,Inspeção única,Motor,PW127M - PCE-ED0584,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NO FURTHER ACTION REQUIRED- AIRWORTHINESS NOT APPLICABLE TO ENGINE IN ACCORDANCE WITH LIST OF ENGINE AIRWORTHINESS DIRECTIVES FROM VECTOR AEROSPACE ISSUED IN 07/11/2016
AD/CF/DA/CN,CF-2012-12,00,02/APR/2012,P&WC SB A21813 REV.3/ A21802 REV.4 AND A21798 REV.5.,DT (Canada),72-ENGINE ,PROPELLER SHAFT CRACK,Mandatório,Modificação,Motor,PW127M - PCE-ED0584,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,NO FURTHER ACTION REQUIRED- AIRWORTHINESS NOT APPLICABLE TO ENGINE IN ACCORDANCE WITH LIST OF ENGINE AIRWORTHINESS DIRECTIVES FROM VECTOR AEROSPACE ISSUED IN 07/11/2016
AD/CF/DA/CN,CF-2014-41,00,09/DEC/2014,P&WC SB 21861,,73-ENGINE - FUEL AND CONTROL,ENGINE FUEL AND CONTROL - FUEL SPRAY NOZZLE – FUEL LEAKS RESULTING IN ENGINE FIRE,Mandatório,Modificação,Motor,PW127M - PCE-ED0584,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,ALREADY ACCOMPLISHED BY VECTOR AEROSPACE NO FURTHER ACTION REQUIRED IN ACCORDANCE WITH LIST OF ENGINE AIRWORTHINESS DIRECTIVES FROM VECTOR AEROSPACE ISSUED IN 07/11/2016 
AD/CF/DA/CN,DA - 88-05-08,00,24/MAY/88,,,73-ENGINE - FUEL AND CONTROL,24/MAY/88,Mandatório,Inspeção Rep.,Motor,PW127M - PCE-ED0584,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,PROCEDURES ALREADY EMBODIED ON MAINTENANCE MANUAL ON LATER REVISIONS IAW MANUAL PART NO. 3037332- ISSUE NO. 60.4- DATED Jul-19-2019- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,DA - 97-10-06,00,03/NOV/97,,ANAC (Brasil),73-ENGINE - FUEL AND CONTROL,PRESILHAS FIXAÇÃO E LINHAS COMBUST MOTOR,Mandatório,Modificação,Motor,PW127M - PCE-ED0584,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,DOES NOT APPLY TO FUEL NOZZLE CONFIGURATION- FUEL NOZZLE INSTALLED ARE FLEXIBLE- SEE CF-2014-41 
AD/CF/DA/CN,CF-2012-12,00,02/APR/2012,P&WC SB A21813 REV.3/ A21802 REV.4 AND A21798 REV.5.,DT (Canada),72-ENGINE ,PROPELLER SHAFT CRACK,Mandatório,Inspeção única,Motor,PW127M - PCE-ED0536,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,PART I - IN ACCORDANCE WITH REPORT Nº 2017RI0055 - THE PROPELLER SHAFT INSTALLED (PN: 01R3045522-01 SN: EAAB000Y162) IS NOT LISTED ON SERVICE BULLETIN P&WC S.B. No. A21813R3- NO FURTHER ACTION REQUIRED.
AD/CF/DA/CN,CF-2013-02,00,31/JAN/2013,P&WC SB 21823R2,DT (Canada),72-ENGINE ,FIRST STAGE POWER TURBINE BLADE FAILURE ,Mandatório,Modificação,Motor,PW127M - PCE-ED0536,NOT APPLICABLE,Marcos Negreiros Rylo,,,,,,IN ACCORDANCE WITH REPORT Nº 2017RI0055 THE BLADES INSTALLED ON THIS ENGINE WERE NOT AFFECTED BY THIS AIRWORTHINESS DIRECTIVE OR SERVICE BULLETIN- NO FURTHER ACTION NECESSARY.
AD/CF/DA/CN,CF-2014-41,00,09/DEC/2014,P&WC SB 21861,DT (Canada),73-ENGINE - FUEL AND CONTROL,ENGINE FUEL AND CONTROL - FUEL SPRAY NOZZLE – FUEL LEAKS RESULTING IN ENGINE FIRE,Mandatório,Modificação,Motor,PW127M - PCE-ED0536,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,PREVIOUSLY EMBODIED- THIS AD WERE COMPLIED DURING LAST SHOP VISIT AT STANDARDAERO IN ACCORDANCE WITH AIRWORTHINESS DIRECTIVES EMBODIED DURING WORK REPORT Nº 2017RI0055- NO FURTHER ACTION REQUIRED
AD/CF/DA/CN,DA - 88-05-08,00,24/MAY/88,-,ANAC (Brasil),72-ENGINE ,HIGH PRESSURE FUEL FILTER COVER TORQUE,Mandatório,Inspeção única,Motor,PW127M - PCE-ED0536,ALREADY EMBODIED,Marcos Negreiros Rylo,,,,,,PROCEDURES ALREADY EMBODIED ON MAINTENANCE MANUAL ON LATER REVISIONS IAW MANUAL PART NO. 3037332- ISSUE NO. 60.4- DATED Jul-19-2019- NO FURTHER ACTION NECESSARY
AD/CF/DA/CN,DA - 97-10-06,0,35737,-,ANAC (Brasil),72-ENGINE ,PRESILHAS FIXAÇÃO E LINHAS COMBUST MOTOR,Mandatório,Modificação,Motor,PW127M - PCE-ED0536,NOT APPLICABLE,Marcos Negreiros Rylo,,43688,,,,DOES NOT APPLY TO FUEL NOZZLE CONFIGURATION- FUEL NOZZLE INSTALLED ARE FLEXIBLE- SEE CF-2014-41
AD/CF/DA/CN,2018-0184,0,43354,ATR 72 Time Limits Document (TLD),EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,ATA 05 – Time Limits / Maintenance Checks – Certification Maintenance  Requirements and Airworthiness Limitations – Amendments,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),ALREADY EMBODIED,André Torres,,43452,,,,Diretiz retém os requisitos da diretiz EASA AD 2017-0223R1 e requer o cumprimento da tarefa CMR 220000-5- no entanto a tarefa CMR 220000-5 é não aplicável à aeronave MSN 682.    As tarefas AWL 572402-1- CMR 213100-1 e CMR213100-3- requisitos da diretriz superada- foram cumpridas durante WP TAMARC WP-700 de acordo com o PSAF/1478/CN-18 Issue 00 (CN/AD STATUS for MSN 682).    O programa de manutenção da MAP Linhas Aéreas aplicável à ATR 72 é datado de 04/04/2018- data posterior à data de efetividade da diretriz 2013-0223R1.    
AD/CF/DA/CN,2018-0080,0,43215,SAFRAN LANDING SYSTEMS  SB 631-32-251,EASA (UE),32-LANDING GEAR,ATA 32 – Landing Gear – Main Landing Gear Universal Joints – Inspection / Replacement,Mandatório,Inspeção Rep.,Célula,ATR 72-212A - PR-MPW (MSN:682),NOT APPLICABLE,André Torres,,43452,,,,Diretriz não aplicável ao S/N das U-JOINTs instaladas no #MLG da aeronave ATR 72-212A MSN 682- conforme PSAF/1478/CN-18 Issue 00 (CN/AD STATUS FOR 682):    LH MLG : S/N : MN291  U-Joint P/N D61036 S/N 16US359602300    RH MLG : S/N : MN172  U-Joint P/N D61036 S/N 17US392112428
AD/CF/DA/CN,2017-0223R1,1,43084,ATR 72 TIME LIMITS DOCUMENT,EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,ATA 05 – Time Limits / Maintenance Checks – Certification Maintenance Requirements and Airworthiness Limitations – Amendments,Mandatório,Inspeção única,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,André Torres,,43452,,,,Esta diretiz foi superada pela diretriz EASA AD 2018-0184.
AD/CF/DA/CN,2009-0242-CN,0,43063,ATR 72 TIME LIMITS DOCUMENT,EASA (UE),05-TIME LIMITS/MAINTENANCE CHECKS,ATA 05 - Time Limits / Maintenance Checks – Certification Maintenance Requirements and Critical Design Configuration Control Limitations [Fuel Tank Safety],Mandatório,Informativa,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,André Torres,,43452,,,,Diretriz cancelada devido às novas revisões do ATR 72 TLD e a publicação da diretriz EASA AD 2017-0223 que levam em conta os requerimentos dessa direitriz.
AD/CF/DA/CN,2007-0179,0,39308,Service Bulletin ATR72-30-1044 original issue  Service Bulletin ATR72-30-1042 revision 1;,EASA (UE),30-ICE AND RAIN PROTECTION,ATA 30 - Ice & Rain Protection – Pitot Probe Resistance & Low Current Sensor – Inspection / Replacement,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),,André Torres,,43475,,,,Diretriz já incorporada pela aeronave ATR72-212A (MSN: 682) devido a mesma já ser pos SB ATR72-30-1042 conforme mada da ATR e antigo operador.
AD/CF/DA/CN,2006 – 0186 ,0,38915,Service Bulletin ATR42-28-0039 R1   Service Bulletin ATR72-28-1019 R1,EASA (UE),28-FUEL,Fuel - Prevention against fuel tank explosion risk-adjacent systems ,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,Caio Silva,,43482,,,,SUPERSEDED BY EASA AD 2007-0226
AD/CF/DA/CN,F-2005-211,B,38717,Service Bulletin ATR 42-25-0134 Revision 2  Service Bulletin ATR 72-25-1074 Revision 2,EASA (UE),25-EQUIPMENT/FURNISHINGS,Equipment/Furnishings - Thermal/acoustical insulation materials,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,Caio Silva,,43482,,,,SUPERSEDED BY AD 2007-0164 
AD/CF/DA/CN, F-2005-160,B,38603,ATR AOM 42-72/2005/08 issue 5 dated September 07/ 2005.,EASA (UE),28-FUEL,Fuel - Fuel quantity indicators,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),ALREADY EMBODIED,André Torres,,43482,,,,CHECKED FUEL QUANTITY INDICATOR COMPLIED WITH THE IPC SECTION-CHAPTER 28-42-80-01 IAW PREVIOUS OPERATOR WO: 670035 - AD STATEMENT ATTACHED
AD/CF/DA/CN,F-2005-059,0,38357,Service Bulletin ATR 42-55-0012 R1,EASA (UE),55  STABILIZERS,Stabilizers - Vertical stabilizer - Fin tip upper closure rib,Mandatório,Modificação,Célula,ATR 42-500 - PR-PDS (MSN: 561),CANCELLED/SUPERSEDED,André Torres,N/A,43976,N/A,N/A,N/A,SUPERSEDED BY EASA AD 2006-0303.
AD/CF/DA/CN,2004-22-01,0,38322,-,FAA (EUA),08-LEVELING AND WEIGHING.,AFM and Weight & Balance Changes - Limitation - Use of Cargo Restraint Strap Assemblies,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),NOT APPLICABLE,André Torres,,43482,,,,NOT APPLICABLE BECAUSE THE AIRCRAFT DOES NOT HAVE EMBODIED THE STC ST01004NY
AD/CF/DA/CN,F-2004-061,0,38129,MESSIER-DOWTY Service Bulletin No 631-32-178,EASA (UE),32-LANDING GEAR,Landing gear - Main landing gear - Secondary side brace,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,Caio Silva,,43483,,,,SUPERSEDED BY DGAC FRANCE AD F-2004-164
AD/CF/DA/CN,F-2003-432,0,37975,Service Bulletin ATR 72-25-1074 Revision 1,EASA (UE),25-EQUIPMENT/FURNISHINGS,Equipment/furnishings - Thermal/acoustical insulation materials,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,Caio Silva,,43483,,,,SUPERSEDED BY DGAC FRANCE AD F-2005-211
AD/CF/DA/CN,F-1999-015-040 R2,2,37965,Normal revision RN17 dated September 2003 for AFM ATR 72-101/ -102/ -201/ -202/ -211 and -212  Temporary revision TR17 dated October 2003 for AFM ATR 72-212A,EASA (UE),30-ICE AND RAIN PROTECTION,Icing conditions - Revise the Airplane Flight Manual (AFM),Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),ALREADY EMBODIED,Caio Silva,,43483,,,,AFM UPDATED  PRIOR TO AIRCRAFT MANUFACTURING  
AD/CF/DA/CN,F-2003-106R1,1,37737,Service Bulletin ATR 42-92-0010/ Revision 1 dated March 11/ 2003  Service Bulletin ATR 72-92-1010/ Revision 1 dated March 11/ 2003,EASA (UE),27-FLIGHT CONTROLS,Flight controls - Stand by pitch trim switch,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),ALREADY EMBODIED,Caio Silva,,43483,,,,AIRCRAFT ALREADY EQUIPED WITH MODIFICATION 5450
AD/CF/DA/CN,F-2002-506R1,1,37625,Service Bulletin ATR 42-55-0011 original issue  Service Bulletin ATR 72-55-1003 Revision 1 ,EASA (UE),55  STABILIZERS,Vertical stabilizer - Fin tip upper closure rib (ATA 55),Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,Caio Silva,,43483,,,,SUPERSEDED BY EASA AD 2006-0303
AD/CF/DA/CN,F-2002-539,0,37569,Service Bulletin ATR 42-25-0141 original issue  Service Bulletin ATR 72-25-1082 original issue,EASA (UE),25-EQUIPMENT/FURNISHINGS,Forward attendant seat ,Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),ALREADY EMBODIED,Caio Silva,,43483,,,,AIRCRAFT ALREADY EMBODIED WITH MODIFICATION 5328
AD/CF/DA/CN,F-2001-615-062,0,37226,Service Bulletin ATR 72-32-1042,EASA (UE),32-LANDING GEAR,Main Landing Gear - Swinging lever spacer (ATA 32),Mandatório,Inspeção única,Célula,ATR 72-212A - PR-MPW (MSN:682),NOT APPLICABLE,André Torres,,43476,,,,Diretriz não aplicável à aeronave PR-MPW (ATR72-212A MSN 682) devido a mesma ser pós-mod 5337 conforme MOD STATUS Issue 01.
AD/CF/DA/CN,F-2001-635-061,0,37261,Service Bulletin ATR 72-25-1074,EASA (UE),25-EQUIPMENT/FURNISHINGS,Thermal/acoustical insulation materials (ATA 25),Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,André Torres,,43476,,,,Diretriz superada pela diretriz DGAC FRANCE AD 2002-043-065
AD/CF/DA/CN,F-2001-551-060,0,37226,Service Bulletin ATR 72-32-1042  ,EASA (UE),32-LANDING GEAR,Main Landing Gear - Swinging lever spacer (ATA 32,Mandatório,Inspeção única,Célula,ATR 72-212A - PR-MPW (MSN:682),CANCELLED/SUPERSEDED,André Torres,,43476,,,,Diretriz superada pela diretriz DGAC FRANCE AD 2001-615-062
AD/CF/DA/CN,F-2001-505-059,0,37191,: Service Bulletin ATR 72-92-1006,EASA (UE),92-ELECTRONIC SYSTEM INSTALLATION,Hydraulic pump power supply cables routing (ATA 92),Mandatório,Modificação,Célula,ATR 72-212A - PR-MPW (MSN:682),NOT APPLICABLE,André Torres,,43476,,,,Diretriz não aplicável devido à aeronave PR-MPW (ATR72-212A MSN 682) ser pós-mod 5297 conforme MOD STATUS.
